canonical_id,runtime_id,source,kind,name,category,subcategory,from,to,status,search_visible,duplicate_of,added_in,added_at,updated_at,is_new,featured,featured_order,route,legacy_route,legacy_ids,aliases,keywords,exact_tokens
json-x-robots-tag-header,json-x-robots-tag-header,platform,text,JSON → X-Robots-Tag,developer,json-x-robots-tag-header,JSON,X-ROBOTS-TAG,published,true,,,,,false,false,0,?tool=json-x-robots-tag-header,?category=developer&convert=json-x-robots-tag-header,json-x-robots-tag-header,JSON를 X-ROBOTS-TAG로 | JSON X-ROBOTS-TAG 변환 | JSON에서 X-ROBOTS-TAG | HTTP | SEO | X-Robots-Tag,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-x-robots-tag-header | JSON | 제이슨 | 데이터 | X-ROBOTS-TAG,
alt-svc-header-json,alt-svc-header-json,platform,text,Alt-Svc 헤더 → JSON,developer,alt-svc-header-json,ALT-SVC,JSON,published,true,,,,,false,false,0,?tool=alt-svc-header-json,?category=developer&convert=alt-svc-header-json,alt-svc-header-json,ALT-SVC를 JSON로 | ALT-SVC JSON 변환 | ALT-SVC에서 JSON | HTTP | Alt-Svc | HTTP3,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | alt-svc-header-json | ALT-SVC | JSON | 제이슨 | 데이터,
json-alt-svc-header,json-alt-svc-header,platform,text,JSON → Alt-Svc 헤더,developer,json-alt-svc-header,JSON,ALT-SVC,published,true,,,,,false,false,0,?tool=json-alt-svc-header,?category=developer&convert=json-alt-svc-header,json-alt-svc-header,JSON를 ALT-SVC로 | JSON ALT-SVC 변환 | JSON에서 ALT-SVC | HTTP | Alt-Svc | HTTP3,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-alt-svc-header | JSON | 제이슨 | 데이터 | ALT-SVC,
priority-header-json,priority-header-json,platform,text,Priority 헤더 → JSON,developer,priority-header-json,PRIORITY,JSON,published,true,,,,,false,false,0,?tool=priority-header-json,?category=developer&convert=priority-header-json,priority-header-json,PRIORITY를 JSON로 | PRIORITY JSON 변환 | PRIORITY에서 JSON | HTTP | Priority | 성능,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | priority-header-json | PRIORITY | JSON | 제이슨 | 데이터,
json-priority-header,json-priority-header,platform,text,JSON → Priority 헤더,developer,json-priority-header,JSON,PRIORITY,published,true,,,,,false,false,0,?tool=json-priority-header,?category=developer&convert=json-priority-header,json-priority-header,JSON를 PRIORITY로 | JSON PRIORITY 변환 | JSON에서 PRIORITY | HTTP | Priority | 성능,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-priority-header | JSON | 제이슨 | 데이터 | PRIORITY,
prefer-header-json,prefer-header-json,platform,text,Prefer 헤더 → JSON,developer,prefer-header-json,PREFER,JSON,published,true,,,,,false,false,0,?tool=prefer-header-json,?category=developer&convert=prefer-header-json,prefer-header-json,PREFER를 JSON로 | PREFER JSON 변환 | PREFER에서 JSON | HTTP | Prefer | API,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | prefer-header-json | PREFER | JSON | 제이슨 | 데이터,
json-prefer-header,json-prefer-header,platform,text,JSON → Prefer 헤더,developer,json-prefer-header,JSON,PREFER,published,true,,,,,false,false,0,?tool=json-prefer-header,?category=developer&convert=json-prefer-header,json-prefer-header,JSON를 PREFER로 | JSON PREFER 변환 | JSON에서 PREFER | HTTP | Prefer | API,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-prefer-header | JSON | 제이슨 | 데이터 | PREFER,
preference-applied-header-json,preference-applied-header-json,platform,text,Preference-Applied → JSON,developer,preference-applied-header-json,PREFERENCE-APPLIED,JSON,published,true,,,,,false,false,0,?tool=preference-applied-header-json,?category=developer&convert=preference-applied-header-json,preference-applied-header-json,PREFERENCE-APPLIED를 JSON로 | PREFERENCE-APPLIED JSON 변환 | PREFERENCE-APPLIED에서 JSON | HTTP | Preference-Applied | API,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | preference-applied-header-json | PREFERENCE-APPLIED | JSON | 제이슨 | 데이터,
json-preference-applied-header,json-preference-applied-header,platform,text,JSON → Preference-Applied,developer,json-preference-applied-header,JSON,PREFERENCE-APPLIED,published,true,,,,,false,false,0,?tool=json-preference-applied-header,?category=developer&convert=json-preference-applied-header,json-preference-applied-header,JSON를 PREFERENCE-APPLIED로 | JSON PREFERENCE-APPLIED 변환 | JSON에서 PREFERENCE-APPLIED | HTTP | Preference-Applied | API,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-preference-applied-header | JSON | 제이슨 | 데이터 | PREFERENCE-APPLIED,
te-header-lines,te-header-lines,platform,text,TE 헤더 → 전송 코딩 목록,developer,te-header-lines,TE,TRANSFER CODING LINES,published,true,,,,,false,false,0,?tool=te-header-lines,?category=developer&convert=te-header-lines,te-header-lines,TE를 TRANSFER CODING LINES로 | TE TRANSFER CODING LINES 변환 | TE에서 TRANSFER CODING LINES | HTTP | TE | 전송 코딩,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | te-header-lines | TE | TRANSFER CODING LINES,
lines-te-header,lines-te-header,platform,text,전송 코딩 목록 → TE 헤더,developer,lines-te-header,TRANSFER CODING LINES,TE,published,true,,,,,false,false,0,?tool=lines-te-header,?category=developer&convert=lines-te-header,lines-te-header,TRANSFER CODING LINES를 TE로 | TRANSFER CODING LINES TE 변환 | TRANSFER CODING LINES에서 TE | HTTP | TE | 전송 코딩,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | lines-te-header | TRANSFER CODING LINES | TE,
trailer-header-lines,trailer-header-lines,platform,text,Trailer 헤더 → 필드 목록,developer,trailer-header-lines,TRAILER,HEADER FIELD LINES,published,true,,,,,false,false,0,?tool=trailer-header-lines,?category=developer&convert=trailer-header-lines,trailer-header-lines,TRAILER를 HEADER FIELD LINES로 | TRAILER HEADER FIELD LINES 변환 | TRAILER에서 HEADER FIELD LINES | HTTP | Trailer | 헤더,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | trailer-header-lines | TRAILER | HEADER FIELD LINES,
lines-trailer-header,lines-trailer-header,platform,text,필드 목록 → Trailer 헤더,developer,lines-trailer-header,HEADER FIELD LINES,TRAILER,published,true,,,,,false,false,0,?tool=lines-trailer-header,?category=developer&convert=lines-trailer-header,lines-trailer-header,HEADER FIELD LINES를 TRAILER로 | HEADER FIELD LINES TRAILER 변환 | HEADER FIELD LINES에서 TRAILER | HTTP | Trailer | 헤더,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | lines-trailer-header | HEADER FIELD LINES | TRAILER,
connection-header-lines,connection-header-lines,platform,text,Connection 헤더 → 옵션 목록,developer,connection-header-lines,CONNECTION,OPTION LINES,published,true,,,,,false,false,0,?tool=connection-header-lines,?category=developer&convert=connection-header-lines,connection-header-lines,CONNECTION를 OPTION LINES로 | CONNECTION OPTION LINES 변환 | CONNECTION에서 OPTION LINES | HTTP | Connection | 연결,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | connection-header-lines | CONNECTION | OPTION LINES,
lines-connection-header,lines-connection-header,platform,text,옵션 목록 → Connection 헤더,developer,lines-connection-header,OPTION LINES,CONNECTION,published,true,,,,,false,false,0,?tool=lines-connection-header,?category=developer&convert=lines-connection-header,lines-connection-header,OPTION LINES를 CONNECTION로 | OPTION LINES CONNECTION 변환 | OPTION LINES에서 CONNECTION | HTTP | Connection | 연결,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | lines-connection-header | OPTION LINES | CONNECTION,
upgrade-header-json,upgrade-header-json,platform,text,Upgrade 헤더 → JSON,developer,upgrade-header-json,UPGRADE,JSON,published,true,,,,,false,false,0,?tool=upgrade-header-json,?category=developer&convert=upgrade-header-json,upgrade-header-json,UPGRADE를 JSON로 | UPGRADE JSON 변환 | UPGRADE에서 JSON | HTTP | Upgrade | 프로토콜,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | upgrade-header-json | UPGRADE | JSON | 제이슨 | 데이터,
json-upgrade-header,json-upgrade-header,platform,text,JSON → Upgrade 헤더,developer,json-upgrade-header,JSON,UPGRADE,published,true,,,,,false,false,0,?tool=json-upgrade-header,?category=developer&convert=json-upgrade-header,json-upgrade-header,JSON를 UPGRADE로 | JSON UPGRADE 변환 | JSON에서 UPGRADE | HTTP | Upgrade | 프로토콜,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-upgrade-header | JSON | 제이슨 | 데이터 | UPGRADE,
keep-alive-header-json,keep-alive-header-json,platform,text,Keep-Alive 헤더 → JSON,developer,keep-alive-header-json,KEEP-ALIVE,JSON,published,true,,,,,false,false,0,?tool=keep-alive-header-json,?category=developer&convert=keep-alive-header-json,keep-alive-header-json,KEEP-ALIVE를 JSON로 | KEEP-ALIVE JSON 변환 | KEEP-ALIVE에서 JSON | HTTP | Keep-Alive | 연결,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | keep-alive-header-json | KEEP-ALIVE | JSON | 제이슨 | 데이터,
json-keep-alive-header,json-keep-alive-header,platform,text,JSON → Keep-Alive 헤더,developer,json-keep-alive-header,JSON,KEEP-ALIVE,published,true,,,,,false,false,0,?tool=json-keep-alive-header,?category=developer&convert=json-keep-alive-header,json-keep-alive-header,JSON를 KEEP-ALIVE로 | JSON KEEP-ALIVE 변환 | JSON에서 KEEP-ALIVE | HTTP | Keep-Alive | 연결,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-keep-alive-header | JSON | 제이슨 | 데이터 | KEEP-ALIVE,
fetch-metadata-headers-json,fetch-metadata-headers-json,platform,text,Fetch Metadata 헤더 → JSON,developer,fetch-metadata-headers-json,SEC-FETCH HEADERS,JSON,published,true,,,,,false,false,0,?tool=fetch-metadata-headers-json,?category=developer&convert=fetch-metadata-headers-json,fetch-metadata-headers-json,SEC-FETCH HEADERS를 JSON로 | SEC-FETCH HEADERS JSON 변환 | SEC-FETCH HEADERS에서 JSON | HTTP | Fetch Metadata | 보안,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | fetch-metadata-headers-json | SEC-FETCH HEADERS | JSON | 제이슨 | 데이터,
json-fetch-metadata-headers,json-fetch-metadata-headers,platform,text,JSON → Fetch Metadata 헤더,developer,json-fetch-metadata-headers,JSON,SEC-FETCH HEADERS,published,true,,,,,false,false,0,?tool=json-fetch-metadata-headers,?category=developer&convert=json-fetch-metadata-headers,json-fetch-metadata-headers,JSON를 SEC-FETCH HEADERS로 | JSON SEC-FETCH HEADERS 변환 | JSON에서 SEC-FETCH HEADERS | HTTP | Fetch Metadata | 보안,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-fetch-metadata-headers | JSON | 제이슨 | 데이터 | SEC-FETCH HEADERS,
client-hints-headers-json,client-hints-headers-json,platform,text,Client Hints 헤더 → JSON,developer,client-hints-headers-json,CLIENT HINTS HEADERS,JSON,published,true,,,,,false,false,0,?tool=client-hints-headers-json,?category=developer&convert=client-hints-headers-json,client-hints-headers-json,CLIENT HINTS HEADERS를 JSON로 | CLIENT HINTS HEADERS JSON 변환 | CLIENT HINTS HEADERS에서 JSON | HTTP | Client Hints | 브라우저,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | client-hints-headers-json | CLIENT HINTS HEADERS | JSON | 제이슨 | 데이터,
json-client-hints-headers,json-client-hints-headers,platform,text,JSON → Client Hints 헤더,developer,json-client-hints-headers,JSON,CLIENT HINTS HEADERS,published,true,,,,,false,false,0,?tool=json-client-hints-headers,?category=developer&convert=json-client-hints-headers,json-client-hints-headers,JSON를 CLIENT HINTS HEADERS로 | JSON CLIENT HINTS HEADERS 변환 | JSON에서 CLIENT HINTS HEADERS | HTTP | Client Hints | 브라우저,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-client-hints-headers | JSON | 제이슨 | 데이터 | CLIENT HINTS HEADERS,
date-header-json,date-header-json,platform,text,Date 헤더 → JSON,developer,date-header-json,DATE,JSON,published,true,,3.51.0,2026-07-20,2026-07-20,true,false,0,?tool=date-header-json,?category=developer&convert=date-header-json,date-header-json,DATE를 JSON로 | DATE JSON 변환 | DATE에서 JSON | HTTP | Date | 시간,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | date-header-json | DATE | JSON | 제이슨 | 데이터,
json-date-header,json-date-header,platform,text,JSON → Date 헤더,developer,json-date-header,JSON,DATE,published,true,,3.51.0,2026-07-20,2026-07-20,true,false,0,?tool=json-date-header,?category=developer&convert=json-date-header,json-date-header,JSON를 DATE로 | JSON DATE 변환 | JSON에서 DATE | HTTP | Date | 시간,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-date-header | JSON | 제이슨 | 데이터 | DATE,
expires-header-json,expires-header-json,platform,text,Expires 헤더 → JSON,developer,expires-header-json,EXPIRES,JSON,published,true,,3.51.0,2026-07-20,2026-07-20,true,false,0,?tool=expires-header-json,?category=developer&convert=expires-header-json,expires-header-json,EXPIRES를 JSON로 | EXPIRES JSON 변환 | EXPIRES에서 JSON | HTTP | Expires | 캐시,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | expires-header-json | EXPIRES | JSON | 제이슨 | 데이터,
json-expires-header,json-expires-header,platform,text,JSON → Expires 헤더,developer,json-expires-header,JSON,EXPIRES,published,true,,3.51.0,2026-07-20,2026-07-20,true,false,0,?tool=json-expires-header,?category=developer&convert=json-expires-header,json-expires-header,JSON를 EXPIRES로 | JSON EXPIRES 변환 | JSON에서 EXPIRES | HTTP | Expires | 캐시,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-expires-header | JSON | 제이슨 | 데이터 | EXPIRES,
last-modified-header-json,last-modified-header-json,platform,text,Last-Modified → JSON,developer,last-modified-header-json,LAST-MODIFIED,JSON,published,true,,3.51.0,2026-07-20,2026-07-20,true,false,0,?tool=last-modified-header-json,?category=developer&convert=last-modified-header-json,last-modified-header-json,LAST-MODIFIED를 JSON로 | LAST-MODIFIED JSON 변환 | LAST-MODIFIED에서 JSON | HTTP | Last-Modified | 캐시,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | last-modified-header-json | LAST-MODIFIED | JSON | 제이슨 | 데이터,
json-last-modified-header,json-last-modified-header,platform,text,JSON → Last-Modified,developer,json-last-modified-header,JSON,LAST-MODIFIED,published,true,,3.51.0,2026-07-20,2026-07-20,true,false,0,?tool=json-last-modified-header,?category=developer&convert=json-last-modified-header,json-last-modified-header,JSON를 LAST-MODIFIED로 | JSON LAST-MODIFIED 변환 | JSON에서 LAST-MODIFIED | HTTP | Last-Modified | 캐시,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-last-modified-header | JSON | 제이슨 | 데이터 | LAST-MODIFIED,
if-modified-since-header-json,if-modified-since-header-json,platform,text,If-Modified-Since → JSON,developer,if-modified-since-header-json,IF-MODIFIED-SINCE,JSON,published,true,,3.51.0,2026-07-20,2026-07-20,true,false,0,?tool=if-modified-since-header-json,?category=developer&convert=if-modified-since-header-json,if-modified-since-header-json,IF-MODIFIED-SINCE를 JSON로 | IF-MODIFIED-SINCE JSON 변환 | IF-MODIFIED-SINCE에서 JSON | HTTP | 조건부 요청 | 시간,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | if-modified-since-header-json | IF-MODIFIED-SINCE | JSON | 제이슨 | 데이터,
json-if-modified-since-header,json-if-modified-since-header,platform,text,JSON → If-Modified-Since,developer,json-if-modified-since-header,JSON,IF-MODIFIED-SINCE,published,true,,3.51.0,2026-07-20,2026-07-20,true,false,0,?tool=json-if-modified-since-header,?category=developer&convert=json-if-modified-since-header,json-if-modified-since-header,JSON를 IF-MODIFIED-SINCE로 | JSON IF-MODIFIED-SINCE 변환 | JSON에서 IF-MODIFIED-SINCE | HTTP | 조건부 요청 | 시간,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-if-modified-since-header | JSON | 제이슨 | 데이터 | IF-MODIFIED-SINCE,
if-unmodified-since-header-json,if-unmodified-since-header-json,platform,text,If-Unmodified-Since → JSON,developer,if-unmodified-since-header-json,IF-UNMODIFIED-SINCE,JSON,published,true,,3.51.0,2026-07-20,2026-07-20,true,false,0,?tool=if-unmodified-since-header-json,?category=developer&convert=if-unmodified-since-header-json,if-unmodified-since-header-json,IF-UNMODIFIED-SINCE를 JSON로 | IF-UNMODIFIED-SINCE JSON 변환 | IF-UNMODIFIED-SINCE에서 JSON | HTTP | 조건부 요청 | 시간,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | if-unmodified-since-header-json | IF-UNMODIFIED-SINCE | JSON | 제이슨 | 데이터,
